"from","to","delta","A_dm","replicate","scenario"
"Pop17","Pop19",-0.0389817666917063,0.0221038558146426,2,"Isotropic"
"Pop17","Pop20",-0.00919737908700458,0.0145886141788396,2,"Isotropic"
"Pop17","Pop21",-0.0130093003174859,0.0331554220048762,2,"Isotropic"
"Pop17","Pop22",-0.00236876833040665,0.0377451109012935,2,"Isotropic"
"Pop17","Pop23",-0.0151717205062381,-0.000672133844907219,2,"Isotropic"
"Pop17","Pop24",-0.0534975506858086,0.00319191089667465,2,"Isotropic"
"Pop17","Pop25",-0.0289609489108236,-0.0102168281213008,2,"Isotropic"
"Pop18","Pop21",0.0396892082176665,0.0375413243324566,2,"Isotropic"
"Pop18","Pop22",0.0540518550833212,0.0251326443142157,2,"Isotropic"
"Pop18","Pop24",-0.0127990778511828,-5.90021864695783e-05,2,"Isotropic"
"Pop18","Pop25",0.0206482525666026,-0.0256655341247073,2,"Isotropic"
"Pop19","Pop20",-0.0700270041498036,0.0159310028851753,2,"Isotropic"
"Pop19","Pop21",0.00838908125115317,0.0175110052369759,2,"Isotropic"
"Pop19","Pop22",0.029166735246576,0.0979535724227179,2,"Isotropic"
"Pop19","Pop25",0.0131207891698508,-0.0871580862778959,2,"Isotropic"
"Pop20","Pop21",0.0915741122799044,0.0587263889627971,2,"Isotropic"
"Pop20","Pop22",0.124186066392055,0.0293423962265522,2,"Isotropic"
"Pop20","Pop25",0.0184521498389731,-0.0741786500700088,2,"Isotropic"
"Pop21","Pop22",0.0217517231149945,-0.137583471448035,2,"Isotropic"
"Pop21","Pop23",-0.0170602170235719,-0.0937212750726625,2,"Isotropic"
"Pop22","Pop23",-0.0373075209481159,-0.0809387044561719,2,"Isotropic"
"Pop22","Pop25",-0.0156676466147643,-0.108538561228559,2,"Isotropic"
"Pop23","Pop24",-0.130849339755022,-0.101468273431408,2,"Isotropic"
"Pop23","Pop25",0.031766520937183,-0.0725564016013825,2,"Isotropic"
"Pop24","Pop25",0.167245917645717,-0.0169442849738906,2,"Isotropic"
"Pop01","Pop19",0.279103833448249,NA,2,"Flux-conserved"
"Pop01","Pop20",0.259489172317941,NA,2,"Flux-conserved"
"Pop01","Pop21",0.158067882154516,-3581143220.96607,2,"Flux-conserved"
"Pop01","Pop22",0.061658597183034,-32392658202.7433,2,"Flux-conserved"
"Pop01","Pop25",0.00221412642516336,-8077868398.92974,2,"Flux-conserved"
"Pop02","Pop19",0.279103833448249,NA,2,"Flux-conserved"
"Pop02","Pop20",0.259489172317941,NA,2,"Flux-conserved"
"Pop02","Pop21",0.158067882154516,-3581143220.96607,2,"Flux-conserved"
"Pop02","Pop22",0.061658597183034,-32392658202.7433,2,"Flux-conserved"
"Pop02","Pop25",0.00221412642516336,-8077868398.92974,2,"Flux-conserved"
"Pop03","Pop19",0.279103833448249,NA,2,"Flux-conserved"
"Pop03","Pop20",0.259489172317941,NA,2,"Flux-conserved"
"Pop03","Pop21",0.158067882154516,-3581143220.96607,2,"Flux-conserved"
"Pop03","Pop22",0.061658597183034,-32392658202.7433,2,"Flux-conserved"
"Pop03","Pop25",0.00221412642516336,-8077868398.92974,2,"Flux-conserved"
"Pop04","Pop19",0.279103833448249,NA,2,"Flux-conserved"
"Pop04","Pop20",0.259489172317941,NA,2,"Flux-conserved"
"Pop04","Pop21",0.158067882154516,-3581143220.96607,2,"Flux-conserved"
"Pop04","Pop22",0.061658597183034,-32392658202.7433,2,"Flux-conserved"
"Pop04","Pop25",0.00221412642516336,-8077868398.92974,2,"Flux-conserved"
"Pop05","Pop19",0.279103833448249,NA,2,"Flux-conserved"
"Pop05","Pop20",0.259489172317941,NA,2,"Flux-conserved"
"Pop05","Pop21",0.158067882154516,-3581143220.96607,2,"Flux-conserved"
"Pop05","Pop22",0.061658597183034,-32392658202.7433,2,"Flux-conserved"
"Pop05","Pop25",0.00221412642516336,-8077868398.92974,2,"Flux-conserved"
"Pop06","Pop19",0.279103833448249,NA,2,"Flux-conserved"
"Pop06","Pop20",0.259489172317941,NA,2,"Flux-conserved"
"Pop06","Pop21",0.158067882154516,-3581143220.96607,2,"Flux-conserved"
"Pop06","Pop22",0.061658597183034,-32392658202.7433,2,"Flux-conserved"
"Pop06","Pop25",0.00221412642516336,-8077868398.92974,2,"Flux-conserved"
"Pop07","Pop19",0.279103833448249,NA,2,"Flux-conserved"
"Pop07","Pop20",0.259489172317941,NA,2,"Flux-conserved"
"Pop07","Pop21",0.158067882154516,-3581143220.96607,2,"Flux-conserved"
"Pop07","Pop22",0.061658597183034,-32392658202.7433,2,"Flux-conserved"
"Pop07","Pop25",0.00221412642516336,-8077868398.92974,2,"Flux-conserved"
"Pop08","Pop19",0.279103833448249,NA,2,"Flux-conserved"
"Pop08","Pop20",0.259489172317941,NA,2,"Flux-conserved"
"Pop08","Pop21",0.158067882154516,-3581143220.96607,2,"Flux-conserved"
"Pop08","Pop22",0.061658597183034,-32392658202.7433,2,"Flux-conserved"
"Pop08","Pop25",0.00221412642516336,-8077868398.92974,2,"Flux-conserved"
"Pop09","Pop19",0.279103833448249,NA,2,"Flux-conserved"
"Pop09","Pop20",0.259489172317941,NA,2,"Flux-conserved"
"Pop09","Pop21",0.158067882154516,-3581143220.96607,2,"Flux-conserved"
"Pop09","Pop22",0.061658597183034,-32392658202.7433,2,"Flux-conserved"
"Pop09","Pop25",0.00221412642516336,-8077868398.92974,2,"Flux-conserved"
"Pop10","Pop19",0.279103833448249,NA,2,"Flux-conserved"
"Pop10","Pop20",0.259489172317941,NA,2,"Flux-conserved"
"Pop10","Pop21",0.158067882154516,-3581143220.96607,2,"Flux-conserved"
"Pop10","Pop22",0.061658597183034,-32392658202.7433,2,"Flux-conserved"
"Pop10","Pop25",0.00221412642516336,-8077868398.92974,2,"Flux-conserved"
"Pop11","Pop19",0.279103833448249,NA,2,"Flux-conserved"
"Pop11","Pop20",0.259489172317941,NA,2,"Flux-conserved"
"Pop11","Pop21",0.158067882154516,-3581143220.96607,2,"Flux-conserved"
"Pop11","Pop22",0.061658597183034,-32392658202.7433,2,"Flux-conserved"
"Pop11","Pop25",0.00221412642516336,-8077868398.92974,2,"Flux-conserved"
"Pop12","Pop19",0.279103833448249,NA,2,"Flux-conserved"
"Pop12","Pop20",0.259489172317941,NA,2,"Flux-conserved"
"Pop12","Pop21",0.158067882154516,-3581143220.96607,2,"Flux-conserved"
"Pop12","Pop22",0.061658597183034,-32392658202.7433,2,"Flux-conserved"
"Pop12","Pop25",0.00221412642516336,-8077868398.92974,2,"Flux-conserved"
"Pop13","Pop19",0.279103833448249,NA,2,"Flux-conserved"
"Pop13","Pop20",0.259489172317941,NA,2,"Flux-conserved"
"Pop13","Pop21",0.158067882154516,-3581143220.96607,2,"Flux-conserved"
"Pop13","Pop22",0.061658597183034,-32392658202.7433,2,"Flux-conserved"
"Pop13","Pop25",0.00221412642516336,-8077868398.92974,2,"Flux-conserved"
"Pop14","Pop19",0.279103833448249,NA,2,"Flux-conserved"
"Pop14","Pop20",0.259489172317941,NA,2,"Flux-conserved"
"Pop14","Pop21",0.158067882154516,-3581143220.96607,2,"Flux-conserved"
"Pop14","Pop22",0.061658597183034,-32392658202.7433,2,"Flux-conserved"
"Pop14","Pop25",0.00221412642516336,-8077868398.92974,2,"Flux-conserved"
"Pop15","Pop19",0.279103833448249,NA,2,"Flux-conserved"
"Pop15","Pop20",0.259489172317941,NA,2,"Flux-conserved"
"Pop15","Pop21",0.158067882154516,-3581143220.96607,2,"Flux-conserved"
"Pop15","Pop22",0.061658597183034,-32392658202.7433,2,"Flux-conserved"
"Pop15","Pop25",0.00221412642516336,-8077868398.92974,2,"Flux-conserved"
"Pop16","Pop19",0.279103833448249,NA,2,"Flux-conserved"
"Pop16","Pop20",0.259489172317941,NA,2,"Flux-conserved"
"Pop16","Pop21",0.158067882154516,-3581143220.96607,2,"Flux-conserved"
"Pop16","Pop22",0.061658597183034,-32392658202.7433,2,"Flux-conserved"
"Pop16","Pop25",0.00221412642516336,-8077868398.92974,2,"Flux-conserved"
"Pop17","Pop19",0.279103833448249,NA,2,"Flux-conserved"
"Pop17","Pop20",0.259489172317941,NA,2,"Flux-conserved"
"Pop17","Pop21",0.158067882154516,-3581143220.96607,2,"Flux-conserved"
"Pop17","Pop22",0.061658597183034,-32392658202.7433,2,"Flux-conserved"
"Pop17","Pop25",0.00221412642516336,-8077868398.92974,2,"Flux-conserved"
"Pop18","Pop19",0.279103833448249,NA,2,"Flux-conserved"
"Pop18","Pop20",0.259489172317941,NA,2,"Flux-conserved"
"Pop18","Pop21",0.158067882154516,-3581143220.96607,2,"Flux-conserved"
"Pop18","Pop22",0.061658597183034,-32392658202.7433,2,"Flux-conserved"
"Pop18","Pop25",0.00221412642516336,-8077868398.92974,2,"Flux-conserved"
"Pop19","Pop20",-0.034069518061829,0.99977453255667,2,"Flux-conserved"
"Pop19","Pop21",-0.0451716530764765,0.00281641484868275,2,"Flux-conserved"
"Pop19","Pop24",-0.121527524672478,0.000888369572821411,2,"Flux-conserved"
"Pop20","Pop21",-0.029924078137078,0.000503357834687105,2,"Flux-conserved"
"Pop20","Pop24",-0.133854374278946,0.000136806995745722,2,"Flux-conserved"
"Pop20","Pop25",-0.0482351930453368,0.000396936897372171,2,"Flux-conserved"
"Pop21","Pop22",-0.0159439125449991,2.75568618095814e-05,2,"Flux-conserved"
"Pop21","Pop23",-0.216429825657649,1.10579260043731e-05,2,"Flux-conserved"
"Pop21","Pop24",-0.151416003284489,5.43827283668737e-05,2,"Flux-conserved"
"Pop22","Pop23",-0.337811674242811,-0.00196973948624463,2,"Flux-conserved"
"Pop22","Pop24",-0.143646150137041,0.000141591645490766,2,"Flux-conserved"
"Pop23","Pop24",0.00243677775485954,9.39882776222409e-05,2,"Flux-conserved"
"Pop23","Pop25",0.064268807153659,0.000331526175702715,2,"Flux-conserved"
"Pop24","Pop25",0.104361858623956,-4.04167816831274e-05,2,"Flux-conserved"
"Pop01","Pop07",0.685120504619348,NA,2,"Rate-conserved"
"Pop01","Pop11",0.034053007685111,NA,2,"Rate-conserved"
"Pop02","Pop07",0.685120504619348,NA,2,"Rate-conserved"
"Pop02","Pop11",0.034053007685111,NA,2,"Rate-conserved"
"Pop03","Pop07",0.685120504619348,NA,2,"Rate-conserved"
"Pop03","Pop11",0.034053007685111,NA,2,"Rate-conserved"
"Pop04","Pop07",0.685120504619348,NA,2,"Rate-conserved"
"Pop04","Pop11",0.034053007685111,NA,2,"Rate-conserved"
"Pop05","Pop07",0.685120504619348,NA,2,"Rate-conserved"
"Pop05","Pop11",0.034053007685111,NA,2,"Rate-conserved"
"Pop06","Pop07",0.685120504619348,NA,2,"Rate-conserved"
"Pop06","Pop11",0.034053007685111,NA,2,"Rate-conserved"
"Pop07","Pop08",-0.321818354226596,0.0317652726495756,2,"Rate-conserved"
"Pop07","Pop11",-0.114262215127128,0.999639357611593,2,"Rate-conserved"
"Pop08","Pop09",-0.0532765334990185,0.00131715477864231,2,"Rate-conserved"
"Pop08","Pop10",-0.0862866947735261,0.0107995005989046,2,"Rate-conserved"
"Pop08","Pop11",0.16867678170553,0.00311543508434015,2,"Rate-conserved"
"Pop09","Pop10",-0.00150286312896097,0.00423776396114264,2,"Rate-conserved"
"Pop09","Pop11",0.224591365139423,9.67217656450062e-05,2,"Rate-conserved"
"Pop09","Pop12",0.00785234661865575,0.000229443268393607,2,"Rate-conserved"
"Pop09","Pop25",-0.0519536867241558,2.95371080695547e-06,2,"Rate-conserved"
"Pop10","Pop11",0.202666570487783,-0.00018431706752265,2,"Rate-conserved"
"Pop10","Pop12",-0.0632283675437827,0.000268835999397613,2,"Rate-conserved"
"Pop10","Pop13",-0.12266850238608,9.31560551333809e-05,2,"Rate-conserved"
"Pop11","Pop12",-0.197277732711437,0.000232210691360721,2,"Rate-conserved"
"Pop12","Pop13",-0.0046458183506784,5.31223477087443e-05,2,"Rate-conserved"
"Pop12","Pop15",0.0376936317718293,3.93500272342435e-05,2,"Rate-conserved"
"Pop12","Pop18",0.0182928430072642,-4.62390630230575e-08,2,"Rate-conserved"
"Pop12","Pop23",0.0104236864316468,-5.14081562502501e-07,2,"Rate-conserved"
"Pop13","Pop14",-0.00293133432367582,2.06704662072706e-05,2,"Rate-conserved"
"Pop13","Pop15",0.0423294429095483,-3.7676197411749e-06,2,"Rate-conserved"
"Pop13","Pop16",0.0732540447788047,2.02169328784925e-05,2,"Rate-conserved"
"Pop13","Pop18",0.032120006108669,-2.67262619942337e-06,2,"Rate-conserved"
"Pop13","Pop25",-0.0367913585971017,3.55232242191115e-07,2,"Rate-conserved"
"Pop14","Pop15",0.0656489263797657,0.000100595890420198,2,"Rate-conserved"
"Pop14","Pop16",0.0534052025800356,6.80978365194938e-05,2,"Rate-conserved"
"Pop14","Pop21",0.0605644277025662,-6.36010412886164e-06,2,"Rate-conserved"
"Pop14","Pop23",0.0224318664145835,2.70346709353007e-06,2,"Rate-conserved"
"Pop14","Pop24",-0.049546967076451,5.40379074279592e-07,2,"Rate-conserved"
"Pop15","Pop16",-0.00792541066650879,-1.55664762965877e-06,2,"Rate-conserved"
"Pop15","Pop19",0.0622870464729433,-1.34680952926846e-05,2,"Rate-conserved"
"Pop15","Pop22",0.0540856806195201,-1.50849785470856e-05,2,"Rate-conserved"
"Pop15","Pop23",-0.00220021595491572,-1.43237474011746e-06,2,"Rate-conserved"
"Pop15","Pop25",-0.0736541340440477,5.69551992225378e-07,2,"Rate-conserved"
"Pop16","Pop17",0.0164806584932387,-5.21491829398552e-06,2,"Rate-conserved"
"Pop16","Pop20",0.0174574209583232,-2.96236569274167e-05,2,"Rate-conserved"
"Pop16","Pop21",0.00789425543556409,-2.97565455053121e-06,2,"Rate-conserved"
"Pop16","Pop23",-0.0246920570496084,3.0979724068383e-06,2,"Rate-conserved"
"Pop17","Pop18",-0.0102862750298411,1.20962901502686e-05,2,"Rate-conserved"
"Pop17","Pop19",0.00860213479598235,2.79622177496236e-06,2,"Rate-conserved"
"Pop17","Pop20",0.014336904680307,-2.42332791136461e-07,2,"Rate-conserved"
"Pop17","Pop21",0.00954357104633123,-1.48237611660397e-06,2,"Rate-conserved"
"Pop17","Pop22",0.0286539098469357,-1.00652553880494e-05,2,"Rate-conserved"
"Pop17","Pop24",-0.112583404556743,8.5466573668545e-06,2,"Rate-conserved"
"Pop17","Pop25",-0.0911147166395239,8.83267079992509e-06,2,"Rate-conserved"
"Pop18","Pop19",-0.0110688636870898,-0.000138871807132721,2,"Rate-conserved"
"Pop18","Pop21",0.04028196356809,-9.70902420371551e-06,2,"Rate-conserved"
"Pop18","Pop22",0.0275191211046332,-2.37984273617551e-06,2,"Rate-conserved"
"Pop18","Pop23",0.00571186160116528,1.49326933785577e-05,2,"Rate-conserved"
"Pop18","Pop25",-0.0590800832422599,1.43966186643946e-05,2,"Rate-conserved"
"Pop19","Pop20",-0.0381565872237793,-5.51508778321392e-05,2,"Rate-conserved"
"Pop19","Pop21",0.0168397583566361,-5.0282761693696e-05,2,"Rate-conserved"
"Pop19","Pop22",0.0224392092066894,4.23305000598941e-05,2,"Rate-conserved"
"Pop20","Pop21",0.0326977729761122,-8.56060030413999e-06,2,"Rate-conserved"
"Pop20","Pop22",0.0632614481846502,0.000199244935823871,2,"Rate-conserved"
"Pop21","Pop22",-0.0230095737534066,4.77750412884806e-05,2,"Rate-conserved"
"Pop21","Pop23",-0.02962826423568,3.77858617037431e-05,2,"Rate-conserved"
"Pop21","Pop24",-0.113811265149931,1.98399653068319e-05,2,"Rate-conserved"
"Pop21","Pop25",-0.0887844156643117,8.61569672920787e-06,2,"Rate-conserved"
"Pop22","Pop23",-0.0348629413535597,6.69384366263762e-06,2,"Rate-conserved"
"Pop23","Pop24",-0.115142065490595,-1.01918946689999e-05,2,"Rate-conserved"
"Pop23","Pop25",-0.0520036059882544,-7.31681101162815e-06,2,"Rate-conserved"
"Pop24","Pop25",0.0779935350956338,1.47268260011793e-05,2,"Rate-conserved"
"Pop01","Pop02",-0.0470811857490998,0.0130435479722247,3,"Isotropic"
"Pop01","Pop05",0.0583269705955097,0.266471390306796,3,"Isotropic"
"Pop01","Pop06",0.0899050191617587,0.101597444512494,3,"Isotropic"
"Pop01","Pop07",0.0423626811542374,0.114827584902107,3,"Isotropic"
"Pop01","Pop10",0.0787770154462346,0.0908761451391153,3,"Isotropic"
"Pop01","Pop12",0.0634061975513569,0.103627223471462,3,"Isotropic"
"Pop02","Pop03",0.134457969561417,0.569458094611215,3,"Isotropic"
"Pop02","Pop06",0.129334940526723,0.140637479290388,3,"Isotropic"
"Pop02","Pop09",0.0689236109209452,0.0654485352604975,3,"Isotropic"
"Pop02","Pop17",0.0261817341329188,0.0384327071580551,3,"Isotropic"
"Pop03","Pop04",-0.0296476140294731,0.193322281546109,3,"Isotropic"
"Pop03","Pop05",-0.0350561570648477,0.226373333652059,3,"Isotropic"
"Pop03","Pop06",0.0297457601328641,0.121145635088377,3,"Isotropic"
"Pop03","Pop07",0.00370721035748033,0.0782113040370596,3,"Isotropic"
"Pop03","Pop08",0.00649161813549556,0.0928590265849294,3,"Isotropic"
"Pop03","Pop09",0.00609712671740185,0.018378318921249,3,"Isotropic"
"Pop03","Pop12",-0.00555956852460762,0.0730256895759863,3,"Isotropic"
"Pop03","Pop16",-0.0423861302958381,0.0450195673243342,3,"Isotropic"
"Pop04","Pop05",-0.0139058122914743,0.119144762278573,3,"Isotropic"
"Pop04","Pop06",0.061456870412602,0.0946638286946791,3,"Isotropic"
"Pop04","Pop07",0.0368885552380811,0.01323634080925,3,"Isotropic"
"Pop04","Pop08",0.0361684203891952,0.025001643623081,3,"Isotropic"
"Pop04","Pop10",0.0389108475898717,0.00711402852244883,3,"Isotropic"
"Pop04","Pop15",-0.0213089557972218,0.0307188458662312,3,"Isotropic"
"Pop04","Pop17",0.0156268830473231,0.0142210756836759,3,"Isotropic"
"Pop05","Pop06",0.0704755285931978,0.00101150464525782,3,"Isotropic"
"Pop05","Pop09",0.0263993266184587,-0.00325851652207766,3,"Isotropic"
"Pop05","Pop10",0.0316929253761612,-0.0221646686581734,3,"Isotropic"
"Pop05","Pop13",-0.0125722762069148,0.0481998843289337,3,"Isotropic"
"Pop06","Pop07",0.00428369452240451,0.0325470922055218,3,"Isotropic"
"Pop06","Pop08",-0.0095826733018896,0.060094984131658,3,"Isotropic"
"Pop06","Pop09",-0.0101427965285806,0.00869151203727354,3,"Isotropic"
"Pop06","Pop10",-0.00938123086632842,-0.0104709840646465,3,"Isotropic"
"Pop06","Pop11",-0.0411981446109558,-0.00385474824921288,3,"Isotropic"
"Pop06","Pop19",-0.0214342186728091,0.00634378037940524,3,"Isotropic"
"Pop07","Pop08",-0.018538238690602,-0.0306661873588974,3,"Isotropic"
"Pop07","Pop09",-0.00132336719879365,0.0236113193801102,3,"Isotropic"
"Pop07","Pop10",0.00824214256004717,-0.00115666411830983,3,"Isotropic"
"Pop07","Pop11",-0.0247919025753493,-0.0110720426289714,3,"Isotropic"
"Pop07","Pop14",-0.0413694473864068,0.0122358678272315,3,"Isotropic"
"Pop07","Pop16",-0.0305466758352249,0.00332864226934829,3,"Isotropic"
"Pop07","Pop19",0.00364358160728451,0.00743233570182719,3,"Isotropic"
"Pop07","Pop22",-0.00276214422639817,-0.00412248089889715,3,"Isotropic"
"Pop07","Pop24",-0.0152353008745064,-0.00995924267016678,3,"Isotropic"
"Pop08","Pop09",0.00748596640604346,-0.0221310676795708,3,"Isotropic"
"Pop08","Pop12",-0.00687203017875297,-0.0117355551486712,3,"Isotropic"
"Pop08","Pop14",-0.0478697849348574,0.00413181054217098,3,"Isotropic"
"Pop08","Pop17",-0.0037471261100713,0.0130884980556639,3,"Isotropic"
"Pop08","Pop18",0.00820330797238175,0.00167276428772226,3,"Isotropic"
"Pop08","Pop19",0.00197982556250027,0.0114101832772244,3,"Isotropic"
"Pop08","Pop21",0.0281422530593905,-0.00344386241250566,3,"Isotropic"
"Pop09","Pop10",0.00807392247881081,0.0268818762972395,3,"Isotropic"
"Pop09","Pop11",-0.0299159257064061,-0.074660313988535,3,"Isotropic"
"Pop09","Pop13",-0.0299790885951225,0.0470492295428304,3,"Isotropic"
"Pop09","Pop16",-0.034504846163586,0.00546022854376099,3,"Isotropic"
"Pop09","Pop18",0.00857456434314874,0.00582443320468611,3,"Isotropic"
"Pop09","Pop20",0.00972251821224907,0.00167314467141105,3,"Isotropic"
"Pop10","Pop11",-0.0488121076942572,0.11188479321644,3,"Isotropic"
"Pop10","Pop12",-0.0379852741127772,0.00531691584199527,3,"Isotropic"
"Pop10","Pop13",-0.0672254927258196,0.011098502362885,3,"Isotropic"
"Pop10","Pop16",-0.0416684012205713,0.0154140166754678,3,"Isotropic"
"Pop10","Pop20",0.00263763458104057,0.0058020399274376,3,"Isotropic"
"Pop10","Pop24",-0.0438131950408415,-0.0203968093957168,3,"Isotropic"
"Pop10","Pop25",-0.0289771164141705,-0.0143794827394806,3,"Isotropic"
"Pop11","Pop12",0.00312490260394294,-0.186759436455706,3,"Isotropic"
"Pop11","Pop15",-0.0351137297035614,0.0227792900329299,3,"Isotropic"
"Pop11","Pop17",0.0103359274429488,0.0186668196248217,3,"Isotropic"
"Pop11","Pop20",0.0224311333656867,0.0034997225022581,3,"Isotropic"
"Pop11","Pop22",-0.00292269508214275,0.000581373812137549,3,"Isotropic"
"Pop12","Pop13",-0.0737902914848412,0.0595478595815226,3,"Isotropic"
"Pop12","Pop14",-0.103992580401108,0.0681899262212143,3,"Isotropic"
"Pop12","Pop19",0.00198925328393952,0.0135656968681786,3,"Isotropic"
"Pop12","Pop20",0.00972598266980525,0.0103630758492352,3,"Isotropic"
"Pop13","Pop14",-0.0555112568174266,0.100532173489186,3,"Isotropic"
"Pop13","Pop15",0.000157612392660988,0.0251363830012603,3,"Isotropic"
"Pop14","Pop15",0.0800851663465912,0.0192886982395069,3,"Isotropic"
"Pop15","Pop16",0.0300952012589752,0.0120345665492809,3,"Isotropic"
"Pop15","Pop18",0.0577412314388838,-0.019046260798176,3,"Isotropic"
"Pop15","Pop22",0.0297791658927416,-0.00965310503424405,3,"Isotropic"
"Pop15","Pop23",0.0597832133343175,-0.053994035492135,3,"Isotropic"
"Pop16","Pop17",0.030086202575249,0.00168290392999465,3,"Isotropic"
"Pop16","Pop18",0.0427016194392128,-0.023258190830225,3,"Isotropic"
"Pop16","Pop19",0.0374125747430642,1.18694829915056e-05,3,"Isotropic"
"Pop16","Pop24",-0.00216909256976794,-0.0360878871382978,3,"Isotropic"
"Pop16","Pop25",0.000539645574678602,-0.0578823789133514,3,"Isotropic"
"Pop17","Pop18",-0.00609017123296146,-0.0390075463113223,3,"Isotropic"
"Pop17","Pop19",0.00259921399219168,-0.0412603938470124,3,"Isotropic"
"Pop17","Pop20",0.00659795029826672,-0.0991308683933668,3,"Isotropic"
"Pop17","Pop21",0.00683749303854446,-0.0662435302023919,3,"Isotropic"
"Pop17","Pop22",-0.0179907371595238,-0.0233818042034619,3,"Isotropic"
"Pop17","Pop23",0.0135190530652153,-0.0379055830810903,3,"Isotropic"
"Pop18","Pop19",0.00981051256533252,0.0314796723575977,3,"Isotropic"
"Pop18","Pop20",0.0110970390127391,-0.00116783286879299,3,"Isotropic"
"Pop18","Pop21",0.00392109642008831,0.0238904605484927,3,"Isotropic"
"Pop18","Pop22",-0.0253695826770093,-0.0342434667828093,3,"Isotropic"
"Pop18","Pop23",0.00245866536990494,-0.0772771016959803,3,"Isotropic"
"Pop19","Pop20",0.00416194927085992,-0.0286564353023331,3,"Isotropic"
"Pop19","Pop21",0.00688250137267632,-0.125874224009328,3,"Isotropic"
