"replicate","generation","k","subset","n_poly_global","n_poly_pop","He","sumAe_total","sumAe_within","ok","n_edges","mean_delta","mean_abs_delta"
8,2999,8,3,8,4.6,0.162203,12.9444790779496,10.1713613432986,1,80,0.00330133503192909,0.0410773670445072
8,2999,10,1,10,6.48,0.1900076,16.6507517756574,13.151174259734,1,86,-0.00154565783504761,0.0363398905697496
8,2999,10,2,10,6.4,0.1968338,16.1003411667695,13.2754184382155,1,90,0.00187002789081447,0.0321757689266535
8,2999,10,3,10,6.12,0.1847956,16.1161036718667,13.0902381462988,1,89,0.0049001730055133,0.0283864857736346
8,2999,12,1,12,7.52,0.190569666666667,19.5401514227193,15.8107031445312,1,92,0.00682235901643338,0.0258581241032255
8,2999,12,2,12,7.44,0.185054666666667,19.5236145363882,15.6998312274378,1,87,0.00261077653646646,0.0287736247870963
8,2999,12,3,12,7.24,0.186603166666667,19.017359365138,15.7594354550902,1,93,0.000864422288012724,0.024700617256517
9,2999,2,1,2,1.64,0.256714,3.61252614747007,2.85251337530515,1,58,0.0142162914625093,0.0813245977921903
9,2999,2,2,2,1.92,0.333777,3.67814442939067,3.18177613972924,1,61,-0.00544253509640816,0.0669272510598858
9,2999,2,3,2,1.64,0.259591,3.6063754505706,2.88090878850312,1,61,-0.000425811829543056,0.0553445349533517
9,2999,3,1,3,2.24,0.23368,4.8961399872391,4.19632121932354,1,71,0.0140405713227027,0.0516747298778662
9,2999,3,2,3,2.08,0.246262,5.10797288897254,4.29985220993267,1,71,-0.00268794595717805,0.054612953925957
9,2999,3,3,3,2.32,0.249753333333333,5.70046488349002,4.28738282128589,1,66,-0.00358157423167252,0.0530794085461442
9,2999,4,1,4,3.16,0.251929,6.29409366688204,5.72144357178313,1,97,-0.00917929835008847,0.045738538822572
9,2999,4,2,4,2.92,0.228652,6.77600206251058,5.56439396173798,1,91,0.0153261947643188,0.0391985525476774
9,2999,4,3,4,3.56,0.287116,7.29719785053221,5.95180930888902,1,91,-0.00147516913372736,0.0312288345517144
9,2999,5,1,5,3.96,0.2745464,9.11259005782034,7.39866031315704,1,91,0.00384467147621215,0.0361445168291342
9,2999,5,2,5,3.76,0.2417124,8.40040994657822,7.05992923782804,1,90,-0.00040617964264154,0.029751435652165
9,2999,5,3,5,4.24,0.288972,9.37426733448081,7.52804586589619,1,102,0.00399123404348311,0.0278996424777511
9,2999,6,1,6,4.76,0.253506,9.81992536810454,8.5863096128502,1,119,0.000100523231574153,0.0323565086247161
9,2999,6,2,6,4.48,0.248297,10.4637188980848,8.61061284651387,1,91,0.00193828318350146,0.0319214720329933
9,2999,6,3,6,4.24,0.253424666666667,10.56984721805,8.70706301950086,1,97,0.00426214940322154,0.0361581128213314
9,2999,8,1,8,6.28,0.26803875,14.855031229692,11.729819018396,1,95,-0.0010525956265088,0.0324979046215906
9,2999,8,2,8,6.24,0.26177375,13.3920365186981,11.6762252392168,1,131,-0.0056865400433509,0.0186139657589347
9,2999,8,3,8,6,0.23184975,13.4114053642872,11.1550461004585,1,79,0.0030626286143435,0.0353878736879453
9,2999,10,1,10,7.36,0.24051,17.698452979249,14.1237213190199,1,94,0.00125348299410256,0.0360650100280809
9,2999,10,2,10,8.68,0.2976924,18.1902015438616,15.1718377209282,1,116,0.000306102044845171,0.0272853687579877
9,2999,10,3,10,7.88,0.2696888,17.9950969829995,14.6967078412255,1,108,-0.00218562316473597,0.0310685130124575
9,2999,12,1,12,9,0.2446915,20.9086223380463,17.0395186682788,1,104,-0.00100375736883739,0.02926112258127
9,2999,12,2,12,8.8,0.248178833333333,21.183869683595,17.2259896111485,1,111,0.0015401090603366,0.0284183407699728
9,2999,12,3,12,9.16,0.24433,20.7698923624105,17.032336857284,1,110,0.00170712873313133,0.0294364272710088
10,2999,2,1,2,1.48,0.255073,3.7888380342924,2.8968317689034,1,43,0.0821592260129496,0.16755503518361
10,2999,2,2,2,1.52,0.237654,3.07603420727036,2.81333831722113,1,59,0.0212069635229598,0.118939434966403
10,2999,2,3,2,1.72,0.274639,3.70748403431961,2.9570109117402,1,54,0.00587780796332131,0.095981069336429
10,2999,3,1,3,2.44,0.272722666666667,4.97229353448087,4.37004154124401,1,73,-0.00359996544465357,0.0479735564634319
10,2999,3,2,3,2.72,0.320807333333333,5.66044303280474,4.69224855314275,1,63,-0.0327508312592713,0.0662641016665285
10,2999,3,3,3,2.16,0.293426,5.3528384215359,4.58190788524602,1,54,-0.0124301900084717,0.087598071844838
10,2999,4,1,4,3.16,0.2547465,6.74060151168101,5.77483567599534,1,81,-0.0135489933225001,0.0596065925343716
10,2999,4,2,4,3.16,0.2375705,6.52282194668279,5.62820580248431,1,85,-0.00777231889733857,0.0514755447893328
10,2999,4,3,4,2.64,0.205357,5.65459952773061,5.39577375458144,1,66,0.00907625181417183,0.0873202762124446
10,2999,5,1,5,4,0.2638492,8.18735036996278,7.26029015509644,1,84,-0.00295675174095027,0.0325790891428293
10,2999,5,2,5,3.72,0.2634124,8.16917269394758,7.32551669454009,1,97,0.00998671348618514,0.047558149654469
10,2999,5,3,5,3.16,0.2092644,7.98471331061396,6.82312290989685,1,72,0.0110469389142825,0.0584093451565764
10,2999,6,1,6,4.56,0.261357,9.59548159454136,8.74219012139354,1,85,-0.011096768239695,0.0492669001803722
10,2999,6,2,6,4.48,0.252129333333333,10.3303364630094,8.6321165085928,1,74,-0.0041650340133628,0.0383495286158274
10,2999,6,3,6,4.24,0.212871666666667,8.9009266841387,8.12762623003279,1,93,-0.0130252305112923,0.0332823128934453
10,2999,8,1,8,5.56,0.2118565,12.519515657839,10.8754056204847,1,88,-0.0079322303276602,0.0419943681379049
10,2999,8,2,8,5.56,0.236355,12.8836723272466,11.2840320283479,1,84,-0.0197193026846028,0.0396622613151993
10,2999,8,3,8,6.04,0.2351175,12.3612044833779,11.2176362682657,1,106,-0.00308572857163857,0.0333893570586323
10,2999,10,1,10,7.08,0.228994,15.1247524463878,13.9045007332922,1,108,-0.0113697292431278,0.0322748976782614
10,2999,10,2,10,7.64,0.2505344,15.7565013673841,14.2842976095989,1,104,-0.0189364373558324,0.0321130955005131
10,2999,10,3,10,7.2,0.2287156,15.3522491059276,13.9049024393266,1,86,-0.0167686932318851,0.039279308861974
10,2999,12,1,12,8.96,0.230799333333333,18.8854902717475,16.6914346090313,1,103,-0.0156976065336005,0.0384563205887258
10,2999,12,2,12,9.2,0.237347833333333,19.3567332224142,16.850066543957,1,96,-0.019230591238408,0.0410615728853027
10,2999,12,3,12,7.96,0.204524833333333,17.8744273037403,16.2052841437507,1,94,-0.0164308337223351,0.0327591942040027
11,2999,2,1,2,2,0.279113,3.3498111748783,2.92413870902075,1,72,-0.00613094860723344,0.0588094613113591
11,2999,2,2,2,1.48,0.240974,3.29491504484935,2.82857310412783,1,47,0.0533741298088403,0.111108466993798
11,2999,2,3,2,1.56,0.278357,3.64029458421026,2.96708857459913,1,48,-0.0236967086275876,0.0941745285650781
11,2999,3,1,3,2.6,0.318242666666667,5.25236833285513,4.66426242352921,1,81,-0.0033238720749322,0.0485190441635022
11,2999,3,2,3,2.24,0.196352666666667,3.96650358411353,3.94981512148765,1,63,-0.00584567477456074,0.0841953233964013
11,2999,3,3,3,2.12,0.218078,4.98088144465158,4.11019234624881,1,70,-0.0032301106794331,0.0619320993433914
11,2999,4,1,4,2.64,0.164699,5.04925062441996,5.04204568472112,1,78,0.00775138358256384,0.0524656339076573
11,2999,4,2,4,3.12,0.24077,5.82498992753429,5.62404326918746,1,89,0.00619953159941628,0.0436444091655422
11,2999,4,3,4,3.04,0.2848445,6.95788249956319,6.02143960949845,1,82,0.00950248744703553,0.032894133823916
11,2999,5,1,5,4.24,0.300158,8.94223938480579,7.6065916519651,1,113,0.000983197236328021,0.0259381800208499
11,2999,5,2,5,3.72,0.2274864,7.78517611669241,6.90050752902824,1,103,-0.00830178624272973,0.0397104812235388
11,2999,5,3,5,3.6,0.2196808,7.81064620979625,6.85456562976588,1,75,0.000787152502030746,0.0385048263319874
11,2999,6,1,6,3.68,0.201106666666667,8.69970230137285,8.06801474112821,1,90,0.00367777197066137,0.0315793930471435
11,2999,6,2,6,4.64,0.238836,9.07845900994602,8.42117124710444,1,110,0.00107669131799886,0.0291338211294789
11,2999,6,3,6,3.88,0.205836,8.7238086760094,8.08919729422732,1,101,0.00361752652729032,0.0305831638329401
11,2999,8,1,8,5.84,0.22953425,12.4752930304959,11.1346561238648,1,118,-0.00206135203363091,0.0244614334201573
11,2999,8,2,8,5.92,0.22522425,12.1268700725759,11.0548061467451,1,128,-0.00325465239773642,0.0229530993197144
11,2999,8,3,8,5.2,0.19663725,11.1062648360212,10.6423049462265,1,126,-0.00487928948171429,0.0222075922210198
11,2999,10,1,10,6.6,0.1996574,14.2991695177264,13.3680823720044,1,116,-0.00438202702017083,0.0240428330705631
11,2999,10,2,10,7.24,0.222873,15.3079704950305,13.7705585552368,1,126,-0.00199331928949247,0.0210138318935001
11,2999,10,3,10,7.16,0.2102044,15.1430121845564,13.5179334690646,1,117,-0.000516046968628722,0.0297192273851397
11,2999,12,1,12,8.44,0.219028,18.2557630473366,16.4527780282802,1,129,-0.00123362927223589,0.0198991280623294
11,2999,12,2,12,8.44,0.219028,18.2557630473366,16.4527780282802,1,129,-0.0012336292722359,0.0198991280623294
11,2999,12,3,12,8.44,0.219028,18.2557630473366,16.4527780282802,1,129,-0.00123362927223589,0.0198991280623294
12,2999,2,1,2,1.28,0.176189,2.6310646696171,2.57676440843663,1,49,0.0182994939050849,0.112239695125481
12,2999,2,2,2,1.6,0.236702,3.83166465580724,2.81295020389408,1,55,0.017240654044257,0.121905691463783
12,2999,2,3,2,1.04,0.12999,2.98228149083502,2.41390446041885,1,37,-0.161665045671336,0.297730036640881
12,2999,3,1,3,2.16,0.21584,4.15930888450975,4.05639703972841,1,76,0.0100523751638932,0.061088659013512
12,2999,3,2,3,2.08,0.184744666666667,4.58837461947344,3.92118163011306,1,54,-0.00683242643443164,0.0825019156747256
12,2999,3,3,3,2.08,0.217411333333333,4.84012534468369,4.12553899104909,1,78,-0.0105691042828166,0.0498738755426299
12,2999,4,1,4,2.92,0.2206395,6.89583405861274,5.51788632397375,1,79,0.00154884064399146,0.0510309854704368
12,2999,4,2,4,2.6,0.1957765,6.16617373352004,5.3234872330597,1,76,-0.0101086712792028,0.0461758932768374
12,2999,4,3,4,2.96,0.2457865,6.4946299256689,5.71736653705048,1,72,0.00261417917748966,0.0534766876571011
12,2999,5,1,5,3.4,0.2209836,8.11585756810356,6.9162514336082,1,93,-0.00472252838915959,0.0489705962131586
12,2999,5,2,5,3.36,0.2003552,7.22067019883777,6.68945808421224,1,115,0.00119507264107114,0.0313644532847392
12,2999,5,3,5,3.68,0.2150084,8.2861324419559,6.81877918546585,1,82,-0.00540541234600774,0.0454841392315271
12,2999,6,1,6,3.48,0.176327333333333,9.09285254864882,7.80690869217266,1,90,0.00614799721168657,0.0427388365016874
12,2999,6,2,6,4.88,0.258420666666667,10.5298928615593,8.63382363934911,1,93,-0.00386908875397158,0.0336721338763779
12,2999,6,3,6,4.12,0.214305,9.43003737902147,8.20537476600335,1,92,0.00359508151193409,0.0458801184013327
12,2999,8,1,8,6.16,0.24510625,14.1449733282786,11.352851224275,1,88,0.00194694578700898,0.0432725257666703
12,2999,8,2,8,5.2,0.19590275,12.8977274737517,10.6514768786308,1,101,0.000769309878768429,0.0322376737913853
12,2999,8,3,8,5.72,0.22586725,13.231463245642,11.1349314331663,1,88,-0.0112974024366995,0.0416389110810407
12,2999,10,1,10,7.04,0.2233728,16.2137922178382,13.8075632367044,1,98,-0.0020251024279502,0.0378230880607228
12,2999,10,2,10,7.12,0.2143882,15.9899717404565,13.6046885370561,1,107,-0.00369348466538079,0.0274150585822135
12,2999,10,3,10,6.68,0.198393,15.5961850173964,13.330394645342,1,90,-0.00694537300962744,0.0406145857755906
12,2999,12,1,12,8.8,0.228755,19.9884631989674,16.6694190150148,1,102,-0.00496293457381485,0.0327584702862611
12,2999,12,2,12,8.24,0.209369,19.4650055578662,16.2533545142851,1,98,-0.00417609105228712,0.0315696923690637
12,2999,12,3,12,8.36,0.2105005,19.0905007630036,16.2628053429871,1,105,-0.00311697307920122,0.0263614341054954
13,2999,2,1,2,1,0.114323,3.14457370101509,2.36304536870693,1,29,-0.0220614759323319,0.183274292627053
13,2999,2,2,2,1.88,0.313282,3.30107964117116,3.08602864576011,1,52,-0.0276911222336754,0.0942348897822089
13,2999,2,3,2,1.68,0.243291,2.82375244471999,2.7813134363854,1,65,0.0014992804466593,0.0753633642600254
13,2999,3,1,3,2,0.214198666666667,4.27470902971761,4.05631503451027,1,70,-0.0139700044713427,0.0585647979946176
13,2999,3,2,3,1.64,0.181486666666667,4.84281657909102,3.90792066928361,1,49,-0.0242581239527198,0.0859038222098297
13,2999,3,3,3,2.28,0.23565,5.13401781085886,4.17326256371319,1,66,-0.0170370340938241,0.0709490853118403
13,2999,4,1,4,3.04,0.197919,6.43206682665887,5.28824361420229,1,85,0.00781286997761214,0.0495357323744484
13,2999,4,2,4,2.64,0.2146315,6.04676551587728,5.4675012363193,1,82,0.0215098565438005,0.0488580788442334
13,2999,4,3,4,3.16,0.230046,6.33723251297563,5.53481612938112,1,72,-0.00526431166878949,0.0506614012622669
13,2999,5,1,5,3.72,0.2109952,8.13957480669237,6.74422044538989,1,87,0.00887169535846667,0.0427812530645179
13,2999,5,2,5,3.4,0.216528,8.58555326416233,6.83310662414948,1,90,-0.00224462323185434,0.0352722688407363
13,2999,5,3,5,2.96,0.1910096,8.51765594802675,6.6331776725948,1,67,0.00362831904009349,0.0506863038853092
13,2999,6,1,6,4.64,0.224744666666667,9.88259075363114,8.21140582741322,1,96,-0.000704217617485634,0.0298723591482188
13,2999,6,2,6,4.36,0.233602,10.0210753430937,8.38553130680458,1,83,-0.00468012929967448,0.0507368753394211
13,2999,6,3,6,4.08,0.217591,9.78962792426378,8.2012326044768,1,86,-0.000391091591459611,0.0384793997890677
13,2999,8,1,8,4.84,0.17821225,12.8621245702407,10.4005679075714,1,79,0.00451562750511178,0.0436233342484739
13,2999,8,2,8,5.72,0.206737,13.5777760518622,10.7257785362222,1,92,0.00379919516918334,0.0348433961249788
13,2999,8,3,8,5.08,0.18356075,13.1182204882386,10.4317100669179,1,89,-0.000230503795716155,0.0383236245273571
13,2999,10,1,10,8,0.244437,16.0963962574656,14.0947888636122,1,103,-0.00519156497909888,0.0283489971429291
13,2999,10,2,10,7.6,0.2370088,16.3920235906872,14.0181641122476,1,99,-0.00316354784351093,0.0332887640119003
13,2999,10,3,10,7.2,0.2195438,16.7330845053484,13.6707408634572,1,92,0.00278465365597028,0.0294343736638296
13,2999,12,1,12,8.28,0.202346833333333,19.1508947656902,16.0017047284128,1,93,-0.00284198531013266,0.0288845660364122
13,2999,12,2,12,8.84,0.225521666666667,19.0555321341441,16.5629348398089,1,91,0.00499598257402342,0.0310669676215066
13,2999,12,3,12,9.08,0.236964333333333,19.913348950118,16.7989496657681,1,106,0.00160845164656264,0.0246837039762884
14,2999,2,1,2,1.92,0.370497,3.78591100529192,3.32688154505837,1,52,0.00455458297036807,0.0784282204701709
14,2999,2,2,2,1.4,0.271069,3.11793687805745,3.00818713459084,1,40,-0.0682532908823256,0.136927883359063
14,2999,2,3,2,1.28,0.265213,3.0903913633117,2.98779525229779,1,32,-0.120142893350347,0.152339720278385
14,2999,3,1,3,1.68,0.180750666666667,5.00963752421782,3.94558267133826,1,52,-0.0294705992873313,0.100436452973909
14,2999,3,2,3,2.92,0.351998,5.46616334599584,4.847284978694,1,92,-0.000650732671542572,0.0450092042716683
14,2999,3,3,3,1.68,0.172546,3.95494751376268,3.88386129778046,1,48,0.000915596188741636,0.0755344026342416
14,2999,4,1,4,2.6,0.204982,5.6101978404626,5.37723517620048,1,92,-0.0159802158139638,0.0429066823388534
14,2999,4,2,4,2.4,0.187843,6.25683018968955,5.27870750187241,1,63,0.0108232877876236,0.0520641590005785
14,2999,4,3,4,3.48,0.317834,6.60789644385232,6.23348931349051,1,104,-0.00661552549654748,0.0410038314778185
14,2999,5,1,5,3.76,0.244782,8.16172774187347,7.09919287219213,1,84,0.0181359912079636,0.0524985348837772
14,2999,5,2,5,2.6,0.1666688,6.55361500084403,6.4652782599723,1,69,0.00087428885975044,0.0678301847830104
14,2999,5,3,5,3.48,0.2391304,7.60276013564068,7.07785543553564,1,78,-0.0106503533836646,0.0549624460879895
14,2999,6,1,6,3.64,0.180343,9.5545073577825,7.80628658153358,1,78,-0.00052269490839757,0.0476931287890917
14,2999,6,2,6,3.4,0.178855333333333,9.56003482549257,7.86338557342212,1,78,0.00102307610455135,0.0493496341125966
14,2999,6,3,6,3.92,0.201591,8.97229470644609,8.03674335946218,1,80,0.00544271187505466,0.047846836110507
14,2999,8,1,8,4.8,0.18804075,12.3652927554429,10.5931937257597,1,86,0.00288240562756586,0.039652800578538
14,2999,8,2,8,5.56,0.23751625,12.6782051469876,11.3245212691684,1,85,0.0144189058295537,0.0409412290523467
14,2999,8,3,8,5.84,0.250714,12.9124370694361,11.5214783273395,1,80,0.0189457816667026,0.0444617098319831
14,2999,10,1,10,7.04,0.2442886,15.9549117350736,14.3031500097974,1,91,0.004280952590929,0.0412999763381307
14,2999,10,2,10,8.24,0.2892086,17.7696696289595,15.0587068763179,1,99,0.00503966491307681,0.0349047505122804
14,2999,10,3,10,7.12,0.2338864,16.4321605469887,14.0142369886885,1,97,-0.0018704582288616,0.0317556463201906
14,2999,12,1,12,8.52,0.2450225,19.2580207394459,17.1649795047686,1,96,0.00299649296020705,0.0374758871160464
14,2999,12,2,12,8.2,0.228303,19.1903755936956,16.7644593528521,1,91,0.00502905439132436,0.0387354792882307
14,2999,12,3,12,8.2,0.222323333333333,19.1950292469748,16.5950205630747,1,98,0.00215888085444704,0.0337756856799372
15,2999,2,1,2,0.84,0.07797,3.13160063535443,2.26085337090082,1,43,-0.0829138072647099,0.203048596613744
15,2999,2,2,2,2,0.356289,3.84067727612986,3.20871728280903,1,74,0.0073019559717856,0.0456175227172615
15,2999,2,3,2,1.72,0.316808,3.56301890149943,3.1139567486549,1,76,0.0201194493022314,0.0546875616543394
15,2999,3,1,3,1.8,0.213122,4.56903690117348,4.1202055779795,1,86,0.0179353308941513,0.0469508208966489
15,2999,3,2,3,2.68,0.289540666666667,5.70427738510038,4.48782234761448,1,83,0.00216951860068525,0.0374454813897686
15,2999,3,3,3,2.52,0.262869333333333,5.73165986891412,4.35294508691244,1,63,-0.00259341780627276,0.077501850685052
15,2999,4,1,4,1.84,0.1420855,5.62466809916991,4.96937375770317,1,49,0.028190031614675,0.106585528475024
15,2999,4,2,4,2.24,0.136449,6.55985821929895,4.92037303065326,1,55,0.00704077032638527,0.0886615151696805
15,2999,4,3,4,3.72,0.3268975,7.40705745500408,6.25000217760553,1,96,0.00338523051100477,0.0395405127760395
15,2999,5,1,5,3.2,0.1805912,7.31971962514192,6.53971208130508,1,66,-0.00212212602952869,0.0608214776327494
15,2999,5,2,5,3.56,0.2330172,8.16234967480115,7.02684874988797,1,98,-0.00624075012529373,0.0350580494010505
15,2999,5,3,5,3.64,0.2325972,7.98938736934823,6.97912448970572,1,93,-0.00111136858533738,0.0401083596768989
15,2999,6,1,6,4.6,0.209847333333333,10.109621215093,8.1026567841289,1,94,0.0199368120744824,0.0450073887224491
15,2999,6,2,6,3.96,0.210309333333333,10.2110418194465,8.1960431820759,1,75,0.00522603631153377,0.0502960313862545
15,2999,6,3,6,4.44,0.239580333333333,9.98269033636017,8.47072640380422,1,111,0.00356427500171666,0.0314127613937954
15,2999,8,1,8,5.88,0.23839325,13.6604589559035,11.2978406475645,1,92,-0.0036298623048154,0.0347290212234757
15,2999,8,2,8,5.44,0.191789,12.4886457543772,10.5860385554364,1,96,-0.00279404192378482,0.0421123269642669
15,2999,8,3,8,5.56,0.23426525,12.7267035048841,11.2566809134919,1,118,0.00999909342555859,0.0314802693560742
15,2999,10,1,10,7.44,0.2337402,16.8013895440763,13.9743985384336,1,86,0.00983253902314018,0.0474407069832699
15,2999,10,2,10,6.92,0.215552,16.345642236912,13.684356855111,1,80,-0.0038005689087228,0.050989234045163
15,2999,10,3,10,7.2,0.223108,16.8236661432243,13.7878921010319,1,103,0.00063671360906482,0.0360503460727559
15,2999,12,1,12,8.96,0.215409333333333,19.9716149643899,16.3201521925728,1,98,0.00542678221650582,0.0314361174486535
15,2999,12,2,12,8.88,0.236394,20.1464984015648,16.8309050465443,1,78,-0.000380559640748606,0.0398591436966771
15,2999,12,3,12,7.68,0.1818995,18.6276130902958,15.6601485414456,1,78,-0.00465129236950762,0.0451789662867935
16,2999,2,1,2,1.24,0.185083,2.9834262851101,2.63337109784843,1,53,0.00185322632152449,0.111518736382387
16,2999,2,2,2,1.24,0.161422,2.97954873790322,2.51281997623841,1,47,0.0261132900380394,0.122306071758261
16,2999,2,3,2,1.48,0.194599,3.23007017099393,2.63232877150407,1,67,0.0179557170813168,0.0825255173264611
16,2999,3,1,3,1.92,0.169372666666667,4.77969272061954,3.80726468151845,1,48,0.0159078221613146,0.12268310170681
16,2999,3,2,3,1.8,0.152402666666667,4.49622337745727,3.74585593941191,1,56,-0.00448186241063579,0.0867131244822264
16,2999,3,3,3,2.24,0.220993333333333,4.80603880857233,4.0607596915463,1,75,0.00270786880421594,0.064735823204022
16,2999,4,1,4,2.92,0.2078685,5.85461807993465,5.33047620838148,1,78,-0.00864434241415181,0.0498772242906514
