"replicate","scenario","generation","gravity_signed","gravity_abs","divm_signed","divm_abs"
3,"Obstructed",2054,-0.00590686316508738,0.0306940385595328,0.0206368960403675,0.0886719763126302
3,"Obstructed",2104,-0.00340956295989226,0.0280797448075524,0.0238627157027554,0.0747576922262982
3,"Obstructed",2154,-0.00310242683851894,0.0385734181292168,0.00949313578530721,0.0154359459820787
3,"Obstructed",2204,-0.0091114021649534,0.0293020929742545,0.0405887653430505,0.0804679288111108
3,"Obstructed",2254,-0.0235430690050686,0.0411202119902324,0.0441793484609711,0.0725225174761378
3,"Obstructed",2304,-0.00854386103494058,0.0411109174480793,0.0341139798849381,0.0441958982201148
3,"Obstructed",2354,-0.0161510794927042,0.0433570696323708,0.0204646293524011,0.0588180255497987
3,"Obstructed",2404,-0.0141129933127986,0.0437966426614602,0.0329747257883145,0.0669803408680613
3,"Obstructed",2454,-0.0143864214752503,0.0406661620914568,0.00586024025241989,0.00786579525214373
3,"Obstructed",2504,-0.0189306664961312,0.043838338585892,0.0197922069600094,0.037183463449591
3,"Obstructed",2554,-0.0117878655548142,0.0460959489762794,0.00829560139871771,0.0317882281811285
3,"Obstructed",2604,-0.0237602469002141,0.0491910553652801,NA,NA
3,"Obstructed",2654,-0.0274372338455357,0.0505271919163497,NA,NA
3,"Obstructed",2704,-0.01188717515893,0.067696091023892,NA,NA
3,"Obstructed",2754,-0.0228579917153876,0.0539399026955446,NA,NA
3,"Obstructed",2804,0.00482660181778097,0.0738083140375194,NA,NA
3,"Obstructed",2854,0.00542867943177153,0.0787813802863104,NA,NA
3,"Obstructed",2904,0.0125419318499035,0.0826273446307727,NA,NA
3,"Obstructed",2954,0.0118351524829776,0.0888622425492287,NA,NA
3,"Obstructed",2999,0.084401523211975,0.147901378863212,NA,NA
4,"Isotropic",2004,0.00757337348964936,0.0267173427049458,0.00776732486440489,0.0695566483198428
4,"Isotropic",2054,0.00722644002356508,0.029808584137742,-0.0237095117507146,0.037072479926275
4,"Isotropic",2104,0.00216933851550399,0.029441635043795,-0.00572056871217378,0.0579810390173736
4,"Isotropic",2154,-0.00906032292553331,0.0302835930234412,0.00995901586696841,0.0625222200889966
4,"Isotropic",2204,0.000618785016153162,0.0233883068750029,-0.00504385996638965,0.0706886833361563
4,"Isotropic",2254,0.008360317847892,0.0267250187650108,-0.00441816135225505,0.0606506853000549
4,"Isotropic",2304,0.00123941234884601,0.0231220234520086,-0.00916654301427063,0.0499557821511892
4,"Isotropic",2354,0.000879928501571838,0.0198368317656248,-0.0131919822410508,0.0841295113908915
4,"Isotropic",2404,0.00605389928194442,0.0289578359158619,-0.0178818053274603,0.042403682306006
4,"Isotropic",2454,0.0023269003701706,0.0283932274563107,-0.0132844661683334,0.042695155813234
4,"Isotropic",2504,0.00627470307648459,0.0248682690895396,-0.0115194131983773,0.0472269813204094
4,"Isotropic",2554,0.00532007045488148,0.023954023552875,-0.00834373376613706,0.0663851581688164
4,"Isotropic",2604,0.00868082960232328,0.0247193015110889,-0.0260044459655881,0.0532668835634762
4,"Isotropic",2654,0.00259447252162645,0.0205144166759418,-0.0154225322693694,0.075841195799453
