"Stratum","He","n_poly","pop_index","is_terminus","replicate","scenario","generation"
"Pop25",0.20974,13,25,TRUE,17,"Redistributed",2654
"Pop01",0,0,1,TRUE,18,"Redistributed",2654
"Pop02",0,0,2,FALSE,18,"Redistributed",2654
"Pop03",0,0,3,FALSE,18,"Redistributed",2654
"Pop04",0,0,4,FALSE,18,"Redistributed",2654
"Pop05",0,0,5,FALSE,18,"Redistributed",2654
"Pop06",0,0,6,FALSE,18,"Redistributed",2654
"Pop07",0,0,7,FALSE,18,"Redistributed",2654
"Pop08",0,0,8,FALSE,18,"Redistributed",2654
"Pop09",0,0,9,FALSE,18,"Redistributed",2654
"Pop10",0.01971,1,10,FALSE,18,"Redistributed",2654
"Pop11",0.00718750000000001,2,11,FALSE,18,"Redistributed",2654
"Pop12",0.009375,2,12,FALSE,18,"Redistributed",2654
"Pop13",0.0089475,2,13,FALSE,18,"Redistributed",2654
"Pop14",0.0220975,2,14,FALSE,18,"Redistributed",2654
"Pop15",0.022685,3,15,FALSE,18,"Redistributed",2654
"Pop16",0.054565,5,16,FALSE,18,"Redistributed",2654
"Pop17",0.0739125,6,17,FALSE,18,"Redistributed",2654
"Pop18",0.08564,7,18,FALSE,18,"Redistributed",2654
"Pop19",0.1003325,7,19,FALSE,18,"Redistributed",2654
"Pop20",0.11453,8,20,FALSE,18,"Redistributed",2654
"Pop21",0.1242975,9,21,FALSE,18,"Redistributed",2654
"Pop22",0.1573625,10,22,FALSE,18,"Redistributed",2654
"Pop23",0.1647175,10,23,FALSE,18,"Redistributed",2654
"Pop24",0.1778575,12,24,FALSE,18,"Redistributed",2654
"Pop25",0.1304075,10,25,TRUE,18,"Redistributed",2654
"Pop01",0,0,1,TRUE,19,"Redistributed",2654
"Pop02",0,0,2,FALSE,19,"Redistributed",2654
"Pop03",0,0,3,FALSE,19,"Redistributed",2654
"Pop04",0,0,4,FALSE,19,"Redistributed",2654
"Pop05",0,0,5,FALSE,19,"Redistributed",2654
"Pop06",0.00736,1,6,FALSE,19,"Redistributed",2654
"Pop07",0.02275,1,7,FALSE,19,"Redistributed",2654
"Pop08",0.0246975,1,8,FALSE,19,"Redistributed",2654
"Pop09",0.0219375,1,9,FALSE,19,"Redistributed",2654
"Pop10",0.01824,1,10,FALSE,19,"Redistributed",2654
"Pop11",0.0211725,3,11,FALSE,19,"Redistributed",2654
"Pop12",0.0132375,4,12,FALSE,19,"Redistributed",2654
"Pop13",0.0493625,4,13,FALSE,19,"Redistributed",2654
"Pop14",0.051675,5,14,FALSE,19,"Redistributed",2654
"Pop15",0.09312,6,15,FALSE,19,"Redistributed",2654
"Pop16",0.111835,6,16,FALSE,19,"Redistributed",2654
"Pop17",0.1271875,6,17,FALSE,19,"Redistributed",2654
"Pop18",0.10964,6,18,FALSE,19,"Redistributed",2654
"Pop19",0.09539,7,19,FALSE,19,"Redistributed",2654
"Pop20",0.097785,9,20,FALSE,19,"Redistributed",2654
"Pop21",0.07874,9,21,FALSE,19,"Redistributed",2654
"Pop22",0.108845,8,22,FALSE,19,"Redistributed",2654
"Pop23",0.13411,8,23,FALSE,19,"Redistributed",2654
"Pop24",0.129165,8,24,FALSE,19,"Redistributed",2654
"Pop25",0.1427775,10,25,TRUE,19,"Redistributed",2654
"Pop01",0,0,1,TRUE,20,"Redistributed",2654
"Pop02",0.00196000000000001,1,2,FALSE,20,"Redistributed",2654
"Pop03",0.00607749999999999,1,3,FALSE,20,"Redistributed",2654
"Pop04",0.0222775,1,4,FALSE,20,"Redistributed",2654
"Pop05",0.02499,1,5,FALSE,20,"Redistributed",2654
"Pop06",0.0248775,1,6,FALSE,20,"Redistributed",2654
"Pop07",0.02632,2,7,FALSE,20,"Redistributed",2654
"Pop08",0.0256375,2,8,FALSE,20,"Redistributed",2654
"Pop09",0.02916,2,9,FALSE,20,"Redistributed",2654
"Pop10",0.0435175,2,10,FALSE,20,"Redistributed",2654
"Pop11",0.0514075,3,11,FALSE,20,"Redistributed",2654
"Pop12",0.065135,4,12,FALSE,20,"Redistributed",2654
"Pop13",0.0883925,4,13,FALSE,20,"Redistributed",2654
"Pop14",0.0931225,5,14,FALSE,20,"Redistributed",2654
"Pop15",0.094335,5,15,FALSE,20,"Redistributed",2654
"Pop16",0.0891125,6,16,FALSE,20,"Redistributed",2654
"Pop17",0.1058525,9,17,FALSE,20,"Redistributed",2654
"Pop18",0.1379875,11,18,FALSE,20,"Redistributed",2654
"Pop19",0.1920775,11,19,FALSE,20,"Redistributed",2654
"Pop20",0.19395,12,20,FALSE,20,"Redistributed",2654
"Pop21",0.20741,12,21,FALSE,20,"Redistributed",2654
"Pop22",0.20677,12,22,FALSE,20,"Redistributed",2654
"Pop23",0.1944725,11,23,FALSE,20,"Redistributed",2654
"Pop24",0.1995275,12,24,FALSE,20,"Redistributed",2654
"Pop25",0.16686,12,25,TRUE,20,"Redistributed",2654
"Pop01",0,0,1,TRUE,21,"Redistributed",2654
"Pop02",0,0,2,FALSE,21,"Redistributed",2654
"Pop03",0,0,3,FALSE,21,"Redistributed",2654
"Pop04",0,0,4,FALSE,21,"Redistributed",2654
"Pop05",0,0,5,FALSE,21,"Redistributed",2654
"Pop06",0,0,6,FALSE,21,"Redistributed",2654
"Pop07",0,0,7,FALSE,21,"Redistributed",2654
"Pop08",0,0,8,FALSE,21,"Redistributed",2654
"Pop09",0,0,9,FALSE,21,"Redistributed",2654
"Pop10",0.01056,1,10,FALSE,21,"Redistributed",2654
"Pop11",0.0053475,2,11,FALSE,21,"Redistributed",2654
"Pop12",0.0272275,2,12,FALSE,21,"Redistributed",2654
"Pop13",0.033915,3,13,FALSE,21,"Redistributed",2654
"Pop14",0.027985,3,14,FALSE,21,"Redistributed",2654
"Pop15",0.0272825,4,15,FALSE,21,"Redistributed",2654
"Pop16",0.030685,4,16,FALSE,21,"Redistributed",2654
"Pop17",0.026305,4,17,FALSE,21,"Redistributed",2654
"Pop18",0.0597025,5,18,FALSE,21,"Redistributed",2654
"Pop19",0.0861225,8,19,FALSE,21,"Redistributed",2654
"Pop20",0.0737425,7,20,FALSE,21,"Redistributed",2654
"Pop21",0.06527,5,21,FALSE,21,"Redistributed",2654
"Pop22",0.0763525,6,22,FALSE,21,"Redistributed",2654
"Pop23",0.1090775,8,23,FALSE,21,"Redistributed",2654
"Pop24",0.121945,8,24,FALSE,21,"Redistributed",2654
"Pop25",0.1298725,9,25,TRUE,21,"Redistributed",2654
"Pop01",0,0,1,TRUE,22,"Redistributed",2654
"Pop02",0,0,2,FALSE,22,"Redistributed",2654
"Pop03",0,0,3,FALSE,22,"Redistributed",2654
"Pop04",0,0,4,FALSE,22,"Redistributed",2654
"Pop05",0.01056,1,5,FALSE,22,"Redistributed",2654
"Pop06",0.0137775,1,6,FALSE,22,"Redistributed",2654
"Pop07",0.0235875,2,7,FALSE,22,"Redistributed",2654
"Pop08",0.03155,2,8,FALSE,22,"Redistributed",2654
"Pop09",0.0366175,2,9,FALSE,22,"Redistributed",2654
"Pop10",0.030235,3,10,FALSE,22,"Redistributed",2654
"Pop11",0.0351775,3,11,FALSE,22,"Redistributed",2654
"Pop12",0.058585,4,12,FALSE,22,"Redistributed",2654
"Pop13",0.0621475,3,13,FALSE,22,"Redistributed",2654
"Pop14",0.0658675,4,14,FALSE,22,"Redistributed",2654
"Pop15",0.078745,4,15,FALSE,22,"Redistributed",2654
"Pop16",0.0889175,4,16,FALSE,22,"Redistributed",2654
"Pop17",0.07285,5,17,FALSE,22,"Redistributed",2654
"Pop18",0.0991275,6,18,FALSE,22,"Redistributed",2654
"Pop19",0.08864,7,19,FALSE,22,"Redistributed",2654
"Pop20",0.1229425,8,20,FALSE,22,"Redistributed",2654
"Pop21",0.147585,10,21,FALSE,22,"Redistributed",2654
"Pop22",0.1522325,11,22,FALSE,22,"Redistributed",2654
"Pop23",0.1825225,12,23,FALSE,22,"Redistributed",2654
"Pop24",0.191455,13,24,FALSE,22,"Redistributed",2654
"Pop25",0.1979775,13,25,TRUE,22,"Redistributed",2654
"Pop01",0.0211975,1,1,TRUE,23,"Redistributed",2654
"Pop02",0.01716,1,2,FALSE,23,"Redistributed",2654
"Pop03",0.0069375,1,3,FALSE,23,"Redistributed",2654
"Pop04",0.0109375,1,4,FALSE,23,"Redistributed",2654
"Pop05",0.0085975,1,5,FALSE,23,"Redistributed",2654
"Pop06",0.00650999999999999,1,6,FALSE,23,"Redistributed",2654
"Pop07",0,0,7,FALSE,23,"Redistributed",2654
"Pop08",0.00755499999999999,2,8,FALSE,23,"Redistributed",2654
"Pop09",0.0204575,2,9,FALSE,23,"Redistributed",2654
"Pop10",0.031805,3,10,FALSE,23,"Redistributed",2654
"Pop11",0.0490575,2,11,FALSE,23,"Redistributed",2654
"Pop12",0.04084,3,12,FALSE,23,"Redistributed",2654
"Pop13",0.0411775,3,13,FALSE,23,"Redistributed",2654
"Pop14",0.069805,4,14,FALSE,23,"Redistributed",2654
"Pop15",0.0428675,4,15,FALSE,23,"Redistributed",2654
"Pop16",0.062195,4,16,FALSE,23,"Redistributed",2654
"Pop17",0.0602575,4,17,FALSE,23,"Redistributed",2654
"Pop18",0.051535,4,18,FALSE,23,"Redistributed",2654
"Pop19",0.057715,5,19,FALSE,23,"Redistributed",2654
"Pop20",0.04133,6,20,FALSE,23,"Redistributed",2654
"Pop21",0.1058825,7,21,FALSE,23,"Redistributed",2654
"Pop22",0.1372625,8,22,FALSE,23,"Redistributed",2654
"Pop23",0.1516525,9,23,FALSE,23,"Redistributed",2654
"Pop24",0.18461,10,24,FALSE,23,"Redistributed",2654
"Pop25",0.18005,10,25,TRUE,23,"Redistributed",2654
"Pop01",0,0,1,TRUE,24,"Redistributed",2654
"Pop02",0,0,2,FALSE,24,"Redistributed",2654
"Pop03",0,0,3,FALSE,24,"Redistributed",2654
"Pop04",0,0,4,FALSE,24,"Redistributed",2654
"Pop05",0,0,5,FALSE,24,"Redistributed",2654
"Pop06",0.008515,2,6,FALSE,24,"Redistributed",2654
"Pop07",0.0172775,3,7,FALSE,24,"Redistributed",2654
"Pop08",0.06118,4,8,FALSE,24,"Redistributed",2654
"Pop09",0.06171,4,9,FALSE,24,"Redistributed",2654
"Pop10",0.0567725,5,10,FALSE,24,"Redistributed",2654
"Pop11",0.0483675,5,11,FALSE,24,"Redistributed",2654
"Pop12",0.0336325,6,12,FALSE,24,"Redistributed",2654
"Pop13",0.0558825,6,13,FALSE,24,"Redistributed",2654
"Pop14",0.05551,7,14,FALSE,24,"Redistributed",2654
"Pop15",0.095725,7,15,FALSE,24,"Redistributed",2654
"Pop16",0.1025175,10,16,FALSE,24,"Redistributed",2654
"Pop17",0.078265,9,17,FALSE,24,"Redistributed",2654
"Pop18",0.0708875,9,18,FALSE,24,"Redistributed",2654
"Pop19",0.1457,8,19,FALSE,24,"Redistributed",2654
"Pop20",0.1498625,10,20,FALSE,24,"Redistributed",2654
"Pop21",0.19721,11,21,FALSE,24,"Redistributed",2654
"Pop22",0.1908525,11,22,FALSE,24,"Redistributed",2654
"Pop23",0.18761,11,23,FALSE,24,"Redistributed",2654
"Pop24",0.19319,12,24,FALSE,24,"Redistributed",2654
"Pop25",0.16648,11,25,TRUE,24,"Redistributed",2654
"Pop01",0,0,1,TRUE,25,"Redistributed",2654
"Pop02",0,0,2,FALSE,25,"Redistributed",2654
"Pop03",0,0,3,FALSE,25,"Redistributed",2654
"Pop04",0,0,4,FALSE,25,"Redistributed",2654
"Pop05",0.01056,1,5,FALSE,25,"Redistributed",2654
"Pop06",0.0219375,1,6,FALSE,25,"Redistributed",2654
"Pop07",0.0225975,1,7,FALSE,25,"Redistributed",2654
"Pop08",0.0168775,1,8,FALSE,25,"Redistributed",2654
"Pop09",0.0258475,2,9,FALSE,25,"Redistributed",2654
"Pop10",0.0301275,2,10,FALSE,25,"Redistributed",2654
"Pop11",0.03934,2,11,FALSE,25,"Redistributed",2654
"Pop12",0.0385075,2,12,FALSE,25,"Redistributed",2654
"Pop13",0.0388275,2,13,FALSE,25,"Redistributed",2654
"Pop14",0.0180675,2,14,FALSE,25,"Redistributed",2654
"Pop15",0.0352475,3,15,FALSE,25,"Redistributed",2654
"Pop16",0.03022,3,16,FALSE,25,"Redistributed",2654
"Pop17",0.050025,5,17,FALSE,25,"Redistributed",2654
"Pop18",0.084085,5,18,FALSE,25,"Redistributed",2654
"Pop19",0.084545,4,19,FALSE,25,"Redistributed",2654
"Pop20",0.0710625,5,20,FALSE,25,"Redistributed",2654
"Pop21",0.0616875,5,21,FALSE,25,"Redistributed",2654
"Pop22",0.08202,7,22,FALSE,25,"Redistributed",2654
"Pop23",0.134665,9,23,FALSE,25,"Redistributed",2654
"Pop24",0.1287425,9,24,FALSE,25,"Redistributed",2654
"Pop25",0.1543325,9,25,TRUE,25,"Redistributed",2654
"Pop01",0.02518,2,1,TRUE,26,"Redistributed",2654
"Pop02",0.026475,2,2,FALSE,26,"Redistributed",2654
"Pop03",0.0282875,2,3,FALSE,26,"Redistributed",2654
"Pop04",0.03718,2,4,FALSE,26,"Redistributed",2654
"Pop05",0.046575,2,5,FALSE,26,"Redistributed",2654
"Pop06",0.04926,3,6,FALSE,26,"Redistributed",2654
"Pop07",0.0619575,3,7,FALSE,26,"Redistributed",2654
"Pop08",0.052255,3,8,FALSE,26,"Redistributed",2654
"Pop09",0.0428225,4,9,FALSE,26,"Redistributed",2654
"Pop10",0.0544475,3,10,FALSE,26,"Redistributed",2654
"Pop11",0.075885,4,11,FALSE,26,"Redistributed",2654
"Pop12",0.0773325,5,12,FALSE,26,"Redistributed",2654
"Pop13",0.073795,6,13,FALSE,26,"Redistributed",2654
"Pop14",0.0697275,7,14,FALSE,26,"Redistributed",2654
"Pop15",0.0778125,7,15,FALSE,26,"Redistributed",2654
"Pop16",0.1411325,8,16,FALSE,26,"Redistributed",2654
"Pop17",0.14736,9,17,FALSE,26,"Redistributed",2654
"Pop18",0.1806,9,18,FALSE,26,"Redistributed",2654
"Pop19",0.17163,9,19,FALSE,26,"Redistributed",2654
"Pop20",0.21389,12,20,FALSE,26,"Redistributed",2654
"Pop21",0.2215325,14,21,FALSE,26,"Redistributed",2654
"Pop22",0.26254,14,22,FALSE,26,"Redistributed",2654
"Pop23",0.23315,15,23,FALSE,26,"Redistributed",2654
"Pop24",0.22604,13,24,FALSE,26,"Redistributed",2654
"Pop25",0.2120475,13,25,TRUE,26,"Redistributed",2654
"Pop01",0.000990000000000002,1,1,TRUE,27,"Redistributed",2654
"Pop02",0.00607749999999999,1,2,FALSE,27,"Redistributed",2654
"Pop03",0.00979,1,3,FALSE,27,"Redistributed",2654
"Pop04",0.02139,1,4,FALSE,27,"Redistributed",2654
"Pop05",0.021,1,5,FALSE,27,"Redistributed",2654
"Pop06",0.0244375,1,6,FALSE,27,"Redistributed",2654
"Pop07",0.0247975,1,7,FALSE,27,"Redistributed",2654
"Pop08",0.0236875,2,8,FALSE,27,"Redistributed",2654
"Pop09",0.025495,2,9,FALSE,27,"Redistributed",2654
"Pop10",0.016215,2,10,FALSE,27,"Redistributed",2654
"Pop11",0.0409975,2,11,FALSE,27,"Redistributed",2654
"Pop12",0.041135,2,12,FALSE,27,"Redistributed",2654
"Pop13",0.0346375,2,13,FALSE,27,"Redistributed",2654
"Pop14",0.0370275,2,14,FALSE,27,"Redistributed",2654
"Pop15",0.05089,4,15,FALSE,27,"Redistributed",2654
"Pop16",0.0591225,5,16,FALSE,27,"Redistributed",2654
"Pop17",0.045075,4,17,FALSE,27,"Redistributed",2654
"Pop18",0.0467475,6,18,FALSE,27,"Redistributed",2654
"Pop19",0.08899,7,19,FALSE,27,"Redistributed",2654
"Pop20",0.08758,7,20,FALSE,27,"Redistributed",2654
"Pop21",0.11266,8,21,FALSE,27,"Redistributed",2654
"Pop22",0.1515225,8,22,FALSE,27,"Redistributed",2654
"Pop23",0.1595575,8,23,FALSE,27,"Redistributed",2654
"Pop24",0.165525,8,24,FALSE,27,"Redistributed",2654
"Pop25",0.1643925,9,25,TRUE,27,"Redistributed",2654
"Pop01",0.0244375,1,1,TRUE,28,"Redistributed",2654
"Pop02",0.02331,1,2,FALSE,28,"Redistributed",2654
"Pop03",0.0228975,1,3,FALSE,28,"Redistributed",2654
"Pop04",0.0199375,1,4,FALSE,28,"Redistributed",2654
"Pop05",0.0271,2,5,FALSE,28,"Redistributed",2654
"Pop06",0.0266275,2,6,FALSE,28,"Redistributed",2654
"Pop07",0.031685,4,7,FALSE,28,"Redistributed",2654
"Pop08",0.042015,5,8,FALSE,28,"Redistributed",2654
"Pop09",0.0681,6,9,FALSE,28,"Redistributed",2654
"Pop10",0.0772825,6,10,FALSE,28,"Redistributed",2654
"Pop11",0.1077425,6,11,FALSE,28,"Redistributed",2654
"Pop12",0.1007825,6,12,FALSE,28,"Redistributed",2654
"Pop13",0.0972025,6,13,FALSE,28,"Redistributed",2654
"Pop14",0.1031225,6,14,FALSE,28,"Redistributed",2654
"Pop15",0.1008625,7,15,FALSE,28,"Redistributed",2654
"Pop16",0.0987675,7,16,FALSE,28,"Redistributed",2654
"Pop17",0.1206275,7,17,FALSE,28,"Redistributed",2654
"Pop18",0.1191075,9,18,FALSE,28,"Redistributed",2654
"Pop19",0.15294,9,19,FALSE,28,"Redistributed",2654
"Pop20",0.19921,10,20,FALSE,28,"Redistributed",2654
"Pop21",0.20218,11,21,FALSE,28,"Redistributed",2654
"Pop22",0.19793,11,22,FALSE,28,"Redistributed",2654
"Pop23",0.1916475,12,23,FALSE,28,"Redistributed",2654
"Pop24",0.204635,12,24,FALSE,28,"Redistributed",2654
"Pop25",0.18417,12,25,TRUE,28,"Redistributed",2654
"Pop01",0,0,1,TRUE,29,"Redistributed",2654
"Pop02",0,0,2,FALSE,29,"Redistributed",2654
"Pop03",0,0,3,FALSE,29,"Redistributed",2654
"Pop04",0,0,4,FALSE,29,"Redistributed",2654
"Pop05",0.01131,1,5,FALSE,29,"Redistributed",2654
"Pop06",0.00384,1,6,FALSE,29,"Redistributed",2654
"Pop07",0.00533750000000001,2,7,FALSE,29,"Redistributed",2654
"Pop08",0.015355,3,8,FALSE,29,"Redistributed",2654
"Pop09",0.0224875,3,9,FALSE,29,"Redistributed",2654
"Pop10",0.047235,4,10,FALSE,29,"Redistributed",2654
"Pop11",0.04095,4,11,FALSE,29,"Redistributed",2654
"Pop12",0.0418075,4,12,FALSE,29,"Redistributed",2654
"Pop13",0.0446975,4,13,FALSE,29,"Redistributed",2654
"Pop14",0.054625,4,14,FALSE,29,"Redistributed",2654
"Pop15",0.0636925,4,15,FALSE,29,"Redistributed",2654
"Pop16",0.0740275,5,16,FALSE,29,"Redistributed",2654
"Pop17",0.0794325,6,17,FALSE,29,"Redistributed",2654
"Pop18",0.0895725,6,18,FALSE,29,"Redistributed",2654
"Pop19",0.0868025,7,19,FALSE,29,"Redistributed",2654
"Pop20",0.0794525,7,20,FALSE,29,"Redistributed",2654
"Pop21",0.113125,9,21,FALSE,29,"Redistributed",2654
"Pop22",0.1015175,10,22,FALSE,29,"Redistributed",2654
"Pop23",0.119605,9,23,FALSE,29,"Redistributed",2654
"Pop24",0.1557325,12,24,FALSE,29,"Redistributed",2654
"Pop25",0.1661025,11,25,TRUE,29,"Redistributed",2654
"Pop01",0,0,1,TRUE,30,"Redistributed",2654
"Pop02",0,0,2,FALSE,30,"Redistributed",2654
"Pop03",0,0,3,FALSE,30,"Redistributed",2654
"Pop04",0,0,4,FALSE,30,"Redistributed",2654
"Pop05",0,0,5,FALSE,30,"Redistributed",2654
"Pop06",0,0,6,FALSE,30,"Redistributed",2654
"Pop07",0.00736,1,7,FALSE,30,"Redistributed",2654
"Pop08",0.0242775,1,8,FALSE,30,"Redistributed",2654
"Pop09",0.02379,1,9,FALSE,30,"Redistributed",2654
"Pop10",0.0267575,2,10,FALSE,30,"Redistributed",2654
"Pop11",0.036965,3,11,FALSE,30,"Redistributed",2654
"Pop12",0.047005,3,12,FALSE,30,"Redistributed",2654
"Pop13",0.06148,3,13,FALSE,30,"Redistributed",2654
"Pop14",0.0307875,3,14,FALSE,30,"Redistributed",2654
"Pop15",0.0375725,3,15,FALSE,30,"Redistributed",2654
"Pop16",0.04271,3,16,FALSE,30,"Redistributed",2654
"Pop17",0.0636775,3,17,FALSE,30,"Redistributed",2654
"Pop18",0.070475,4,18,FALSE,30,"Redistributed",2654
"Pop19",0.0673625,5,19,FALSE,30,"Redistributed",2654
"Pop20",0.0827725,6,20,FALSE,30,"Redistributed",2654
"Pop21",0.1016675,8,21,FALSE,30,"Redistributed",2654
"Pop22",0.1039475,8,22,FALSE,30,"Redistributed",2654
"Pop23",0.14517,8,23,FALSE,30,"Redistributed",2654
"Pop24",0.1263725,8,24,FALSE,30,"Redistributed",2654
"Pop25",0.13307,8,25,TRUE,30,"Redistributed",2654
"Pop01",0,0,1,TRUE,31,"Redistributed",2654
"Pop02",0,0,2,FALSE,31,"Redistributed",2654
"Pop03",0.000497499999999995,1,3,FALSE,31,"Redistributed",2654
"Pop04",0.00564,1,4,FALSE,31,"Redistributed",2654
"Pop05",0.0219375,1,5,FALSE,31,"Redistributed",2654
"Pop06",0.0163375,2,6,FALSE,31,"Redistributed",2654
"Pop07",0.0248275,2,7,FALSE,31,"Redistributed",2654
"Pop08",0.0317575,2,8,FALSE,31,"Redistributed",2654
"Pop09",0.0301075,2,9,FALSE,31,"Redistributed",2654
"Pop10",0.041605,4,10,FALSE,31,"Redistributed",2654
"Pop11",0.064815,4,11,FALSE,31,"Redistributed",2654
"Pop12",0.0722225,4,12,FALSE,31,"Redistributed",2654
"Pop13",0.0776325,5,13,FALSE,31,"Redistributed",2654
"Pop14",0.06324,5,14,FALSE,31,"Redistributed",2654
"Pop15",0.0917725,6,15,FALSE,31,"Redistributed",2654
"Pop16",0.09765,6,16,FALSE,31,"Redistributed",2654
"Pop17",0.106245,6,17,FALSE,31,"Redistributed",2654
"Pop18",0.10155,6,18,FALSE,31,"Redistributed",2654
"Pop19",0.1019225,7,19,FALSE,31,"Redistributed",2654
"Pop20",0.110615,7,20,FALSE,31,"Redistributed",2654
"Pop21",0.0711625,7,21,FALSE,31,"Redistributed",2654
"Pop22",0.05829,7,22,FALSE,31,"Redistributed",2654
"Pop23",0.109185,8,23,FALSE,31,"Redistributed",2654
"Pop24",0.10914,8,24,FALSE,31,"Redistributed",2654
"Pop25",0.1438525,9,25,TRUE,31,"Redistributed",2654
"Pop01",0.01539,1,1,TRUE,32,"Redistributed",2654
"Pop02",0.0215775,1,2,FALSE,32,"Redistributed",2654
"Pop03",0.01204,1,3,FALSE,32,"Redistributed",2654
"Pop04",0.02176,1,4,FALSE,32,"Redistributed",2654
"Pop05",0.0101775,1,5,FALSE,32,"Redistributed",2654
"Pop06",0.0166875,2,6,FALSE,32,"Redistributed",2654
"Pop07",0.023635,2,7,FALSE,32,"Redistributed",2654
"Pop08",0.02795,2,8,FALSE,32,"Redistributed",2654
"Pop09",0.0242175,2,9,FALSE,32,"Redistributed",2654
"Pop10",0.0235,2,10,FALSE,32,"Redistributed",2654
"Pop11",0.0440225,4,11,FALSE,32,"Redistributed",2654
"Pop12",0.048685,3,12,FALSE,32,"Redistributed",2654
"Pop13",0.0572225,5,13,FALSE,32,"Redistributed",2654
"Pop14",0.0803975,4,14,FALSE,32,"Redistributed",2654
"Pop15",0.07084,8,15,FALSE,32,"Redistributed",2654
"Pop16",0.1116825,8,16,FALSE,32,"Redistributed",2654
"Pop17",0.11632,8,17,FALSE,32,"Redistributed",2654
"Pop18",0.13001,9,18,FALSE,32,"Redistributed",2654
"Pop19",0.1594325,9,19,FALSE,32,"Redistributed",2654
"Pop20",0.1420825,9,20,FALSE,32,"Redistributed",2654
"Pop21",0.11174,9,21,FALSE,32,"Redistributed",2654
"Pop22",0.124215,10,22,FALSE,32,"Redistributed",2654
"Pop23",0.14825,11,23,FALSE,32,"Redistributed",2654
"Pop24",0.175585,12,24,FALSE,32,"Redistributed",2654
"Pop25",0.1517275,10,25,TRUE,32,"Redistributed",2654
"Pop01",0.0207975,1,1,TRUE,33,"Redistributed",2654
"Pop02",0.024,1,2,FALSE,33,"Redistributed",2654
"Pop03",0.0130975,1,3,FALSE,33,"Redistributed",2654
"Pop04",0.0248875,2,4,FALSE,33,"Redistributed",2654
"Pop05",0.0330475,2,5,FALSE,33,"Redistributed",2654
"Pop06",0.035295,2,6,FALSE,33,"Redistributed",2654
"Pop07",0.04212,2,7,FALSE,33,"Redistributed",2654
"Pop08",0.0342375,2,8,FALSE,33,"Redistributed",2654
"Pop09",0.0351375,2,9,FALSE,33,"Redistributed",2654
"Pop10",0.0421875,2,10,FALSE,33,"Redistributed",2654
"Pop11",0.0549525,4,11,FALSE,33,"Redistributed",2654
"Pop12",0.0761675,4,12,FALSE,33,"Redistributed",2654
"Pop13",0.0772075,4,13,FALSE,33,"Redistributed",2654
"Pop14",0.0863925,4,14,FALSE,33,"Redistributed",2654
"Pop15",0.090745,4,15,FALSE,33,"Redistributed",2654
"Pop16",0.090365,4,16,FALSE,33,"Redistributed",2654
"Pop17",0.09192,6,17,FALSE,33,"Redistributed",2654
"Pop18",0.09436,6,18,FALSE,33,"Redistributed",2654
"Pop19",0.1071425,6,19,FALSE,33,"Redistributed",2654
"Pop20",0.095835,7,20,FALSE,33,"Redistributed",2654
"Pop21",0.1365075,8,21,FALSE,33,"Redistributed",2654
"Pop22",0.13254,8,22,FALSE,33,"Redistributed",2654
"Pop23",0.1366725,8,23,FALSE,33,"Redistributed",2654
"Pop24",0.1544675,9,24,FALSE,33,"Redistributed",2654
"Pop25",0.157225,9,25,TRUE,33,"Redistributed",2654
"Pop01",0,0,1,TRUE,34,"Redistributed",2654
"Pop02",0,0,2,FALSE,34,"Redistributed",2654
"Pop03",0,0,3,FALSE,34,"Redistributed",2654
"Pop04",0,0,4,FALSE,34,"Redistributed",2654
"Pop05",0,0,5,FALSE,34,"Redistributed",2654
"Pop06",0,0,6,FALSE,34,"Redistributed",2654
"Pop07",0,0,7,FALSE,34,"Redistributed",2654
"Pop08",0,0,8,FALSE,34,"Redistributed",2654
"Pop09",0,0,9,FALSE,34,"Redistributed",2654
"Pop10",0.000497499999999995,1,10,FALSE,34,"Redistributed",2654
"Pop11",0.00196000000000001,1,11,FALSE,34,"Redistributed",2654
"Pop12",0.0061375,2,12,FALSE,34,"Redistributed",2654
"Pop13",0.0053475,2,13,FALSE,34,"Redistributed",2654
"Pop14",0.0062275,2,14,FALSE,34,"Redistributed",2654
"Pop15",0.033865,3,15,FALSE,34,"Redistributed",2654
"Pop16",0.070185,5,16,FALSE,34,"Redistributed",2654
"Pop17",0.0636375,4,17,FALSE,34,"Redistributed",2654
"Pop18",0.0769475,5,18,FALSE,34,"Redistributed",2654
"Pop19",0.0847625,5,19,FALSE,34,"Redistributed",2654
"Pop20",0.1033875,5,20,FALSE,34,"Redistributed",2654
"Pop21",0.1382975,8,21,FALSE,34,"Redistributed",2654
"Pop22",0.150785,9,22,FALSE,34,"Redistributed",2654
"Pop23",0.180675,11,23,FALSE,34,"Redistributed",2654
"Pop24",0.185465,11,24,FALSE,34,"Redistributed",2654
"Pop25",0.1975675,11,25,TRUE,34,"Redistributed",2654
"Pop01",0.0109375,1,1,TRUE,35,"Redistributed",2654
"Pop02",0.00819,1,2,FALSE,35,"Redistributed",2654
"Pop03",0.0256875,2,3,FALSE,35,"Redistributed",2654
"Pop04",0.0152575,2,4,FALSE,35,"Redistributed",2654
"Pop05",0.034795,2,5,FALSE,35,"Redistributed",2654
"Pop06",0.04404,2,6,FALSE,35,"Redistributed",2654
"Pop07",0.0343675,2,7,FALSE,35,"Redistributed",2654
"Pop08",0.027685,3,8,FALSE,35,"Redistributed",2654
